,collocate,raw_frequency,MI
766,FATE,1,7.572232700390385
767,BREATHING,1,7.789956184235256
768,STUDIED,1,8.222820266531535
769,BEHAVIOUR,1,8.567660752823263
770,RESULT,1,7.6632044785961115
771,FORETHOUGHT,1,10.30226180821137
772,ALLEVIATE,1,11.40087409687948
773,CONVENTIONAL,1,8.69282389577727
774,WARNED,1,8.628285374639699
775,CHARACTER,1,6.815906618208908
776,QUALITIES,1,8.356351659156058
777,THANKS,1,7.845526035390066
778,MANAGEMENT,1,8.628285374639699
779,CONTEST,1,8.45643511771304
780,PHOSPHOR,1,9.098289003885434
781,LOST,1,6.518072174293109
782,ARTISTS,1,10.01457973575959
783,AWAITING,1,8.405141823325488
784,FIND,1,6.180518271801155
785,EXPRESS,1,8.26537988095033
786,GAP,1,9.20364951954326
787,FASHIONABLE,1,7.966886892394334
788,FOLKS,1,8.835924739417944
789,FOUR,1,7.031426244412459
790,HALL,1,7.687302030175172
791,DESIGNS,1,9.791436184445379
792,FÊTE,1,9.321432555199644
793,EXPERTS,1,11.40087409687948
794,ALIGHTED,1,8.835924739417944
795,PROCESSION,1,8.405141823325488
796,TRAYS,1,11.40087409687948
797,MOVE,1,7.306529534657379
798,VAGUELY,1,8.105037230875151
799,STOPPING,1,9.098289003885434
800,CIVILLY,1,9.454963947824167
801,EN,1,9.609114627651426
802,CONTRASTING,1,9.609114627651426
803,LIVERIES,1,10.707726916319535
804,TINY,1,9.321432555199644
805,TWINKLING,1,9.321432555199644
806,TURF,1,8.761816767264222
807,SHAPES,1,8.510502338983315
808,VASE,1,11.40087409687948
809,HUMANITY,1,8.033578266893006
810,REPRESENTED,1,8.69282389577727
811,ANARCHY,1,10.707726916319535
812,OBSCURED,1,9.609114627651426
813,BREATHED,1,8.142777558857999
814,SIDED,1,11.40087409687948
815,RISEN,1,8.628285374639699
816,TABLE,1,6.376993576033204
817,GLITTERING,1,8.356351659156058
818,HUNDREDS,1,9.00297882408111
819,GEM,1,10.30226180821137
820,COSSET,1,11.40087409687948
821,RESPONDED,1,7.687302030175172
822,WISHING,1,8.222820266531535
823,CASH,1,7.737312450749833
824,BRIGHTEST,1,9.454963947824167
825,SILK,1,8.567660752823263
826,STUCK,1,8.835924739417944
827,POLITICS,1,9.609114627651426
828,TAINTED,1,9.454963947824167
829,KISSES,1,9.098289003885434
830,SHOWER,1,8.69282389577727
831,CONCEALED,1,8.835924739417944
832,VICE,1,8.45643511771304
833,CABINET,1,9.791436184445379
834,GOTHIC,1,8.761816767264222
835,PORTICO,1,10.01457973575959
836,FAREWELL,1,8.510502338983315
837,LEANING,1,8.142777558857999
838,SHARP,1,7.616684462961219
839,ETERNAL,1,7.966886892394334
840,LAW,1,7.1104146557310886
841,MATHEMATICAL,1,10.30226180821137
842,OFFEND,1,9.321432555199644
843,SWEETEST,1,9.098289003885434
844,WEDDING,1,7.616684462961219
845,WER,1,11.40087409687948
846,FELINE,1,10.707726916319535
847,SUPERINTENDED,1,11.40087409687948
848,GARDENS,1,8.222820266531535
849,FEMALE,1,7.966886892394334
850,FREQUENTLY,1,7.789956184235256
851,POSE,1,9.098289003885434
852,QUICKNESS,1,10.707726916319535
853,WONDERFUL,1,7.8173551584233705
854,MATTERS,1,7.572232700390385
855,LOSE,1,7.763287937153094
856,MODERATELY,1,9.454963947824167
857,RUN,1,6.700393731087064
858,DIGESTION,1,10.30226180821137
859,PAD,1,10.707726916319535
860,REQUIRED,1,7.845526035390066
861,AWARE,1,7.488851091451334
862,FACT,1,6.370436175487044
863,PUSH,1,8.567660752823263
864,MOREOVER,1,7.966886892394334
865,CHEAT,1,9.791436184445379
866,ABET,1,11.40087409687948
867,ARRIVAL,1,7.8173551584233705
868,GENTLE,1,7.845526035390066
869,MORALITY,1,8.91596744709148
870,HINT,1,8.405141823325488
871,HELP,1,6.396927790934021
872,SINKS,1,10.707726916319535
873,SWEETLY,1,9.20364951954326
874,MOISTURE,1,10.01457973575959
875,MOCKING,1,9.098289003885434
876,CYNICAL,1,9.098289003885434
877,SCOFFER,1,10.707726916319535
878,RAISED,1,7.411890050315206
879,TONES,1,7.845526035390066
880,SHUT,1,7.550726495169421
881,LOCKED,1,8.26537988095033
882,PIPES,1,9.791436184445379
883,TOWERING,1,9.20364951954326
884,EMBOSSED,1,10.30226180821137
885,CEILING,1,8.835924739417944
886,WALL,1,7.711994642765544
887,LEANED,1,8.405141823325488
888,REFLECTION,1,7.966886892394334
889,CURSE,1,8.309831643521164
890,DENIAL,1,9.609114627651426
891,CRUELTY,1,8.628285374639699
892,CRUEL,1,7.469048464155154
893,PUNISHMENT,1,8.45643511771304
894,SPEECH,1,7.306529534657379
895,MELODRAMA,1,10.30226180821137
896,HURRIED,1,7.763287937153094
897,FIERCE,1,8.105037230875151
898,ACCENTS,1,7.935138194079753
899,BORN,1,7.166767592282221
900,DEMAND,1,8.761816767264222
901,EXACT,1,8.45643511771304
902,RESPECT,1,7.323336652973761
903,UNFAITHFUL,1,10.707726916319535
904,SELF,1,6.4104415101007435
905,REPRESSION,1,10.707726916319535
906,CONTROLLED,1,10.01457973575959
907,FURY,1,8.91596744709148
908,RESERVED,1,9.00297882408111
909,CHILDREN,1,6.80575424674489
910,LEAVE,1,6.370436175487044
911,CLARE,1,6.572560359577179
912,MARRIED,1,6.351018089629942
913,SOFT,1,7.411890050315206
914,BLEMISH,1,11.40087409687948
915,THROAT,1,7.8173551584233705
916,DRY,1,7.639673981185918
917,THEE,1,8.405141823325488
918,FAREWELLS,1,10.30226180821137
919,SLIM,1,8.761816767264222
920,INSTRUCTIONS,1,9.454963947824167
921,RAPIDLY,1,7.737312450749833
922,LABOUR,1,8.033578266893006
923,FINELY,1,9.20364951954326
924,PANELS,1,10.30226180821137
925,SMASHED,1,10.30226180821137
926,STRENGTH,1,7.375522406144331
927,RAISE,1,8.835924739417944
928,GODDESS,1,8.510502338983315
929,HISSED,1,10.30226180821137
930,PART,1,6.102556730331443
931,REGRET,1,7.6632044785961115
932,CHRIST,1,8.628285374639699
933,QUESTIONED,1,9.20364951954326
934,IMPURE,1,10.30226180821137
935,MAJORITY,1,8.835924739417944
936,RESEMBLED,1,8.761816767264222
937,TRAINED,1,8.356351659156058
938,BABOONS,1,11.40087409687948
939,REAL,1,7.006424942207041
940,EXERCISED,1,9.321432555199644
941,SCIENTISTS,1,9.098289003885434
942,SWINBURNE,1,9.454963947824167
943,MOTHER,1,5.855696652399917
944,STANDS,1,8.405141823325488
945,MORTAL,1,8.510502338983315
946,BREATHE,1,8.69282389577727
947,PEN,1,8.309831643521164
948,FIERY,1,8.69282389577727
949,FILL,1,8.405141823325488
950,SPACE,1,7.845526035390066
951,BEAT,1,8.356351659156058
952,DOWNWARD,1,9.609114627651426
953,FASHION,1,7.59421160710916
954,ENVIRONED,1,10.707726916319535
955,AMID,1,7.904366535413
956,TOKENS,1,11.40087409687948
957,AFFECTIONATE,1,8.835924739417944
958,UNDERTAKER,1,10.707726916319535
959,DEFILE,1,11.40087409687948
960,PROPER,1,7.6632044785961115
961,FORMS,1,8.068669586704276
962,CONCEDED,1,10.01457973575959
963,LOCKS,1,9.609114627651426
964,MEANT,1,7.006424942207041
965,PAINS,1,8.91596744709148
966,EMBITTERED,1,10.30226180821137
967,DAYS,1,5.9412885827353215
968,APPETITE,1,8.567660752823263
969,AFFECTED,1,7.789956184235256
970,WORKED,1,7.904366535413
971,GREATER,1,7.845526035390066
972,MEANING,1,7.449630378298052
973,OBSCURE,1,8.405141823325488
974,EXPERIMENT,1,10.30226180821137
975,OPENLY,1,8.69282389577727
976,DISTINCTLY,1,7.904366535413
977,MOUNTED,1,8.068669586704276
978,EBONY,1,9.20364951954326
979,SNOWY,1,9.609114627651426
980,PALANQUIN,1,10.707726916319535
981,LILY,1,8.69282389577727
982,CROWNED,1,9.20364951954326
983,GIRLS,1,7.411890050315206
984,JOYOUSLY,1,9.20364951954326
985,GIVEN,1,6.67348627816714
986,JOY,1,7.469048464155154
987,CONCEAL,1,9.00297882408111
988,YEARNING,1,9.20364951954326
989,WILLING,1,8.142777558857999
990,DOCTOR,1,7.711994642765544
991,TREMBLING,1,7.789956184235256
992,SANK,1,8.222820266531535
993,TRACE,1,9.20364951954326
994,COPY,1,8.91596744709148
995,BODILY,1,9.00297882408111
996,SENSATIONS,1,8.45643511771304
997,SHADOWING,1,11.40087409687948
998,BERTH,1,10.707726916319535
999,GRATEFUL,1,8.45643511771304
1000,BESTOWED,1,8.45643511771304
1001,REST,1,6.580592531274443
1002,PERFECTLY,1,7.044165270189888
1003,PRINCIPAL,1,8.510502338983315
1004,PAPERS,1,7.639673981185918
1005,TRIUMPH,1,8.628285374639699
1006,CARRY,1,7.737312450749833
1007,CART,1,8.18199827201128
1008,CITY,1,6.846997205278939
1009,SMILING,1,7.031426244412459
1010,MOVED,1,6.452114206501312
1011,ACQUAINTANCE,1,7.8173551584233705
1012,SAKE,1,7.196181477488514
1013,CREAKED,1,9.791436184445379
1014,RESTED,1,8.068669586704276
1015,BUCKETS,1,9.791436184445379
1016,SING,1,8.356351659156058
1017,FARMER,1,8.835924739417944
1018,REAPING,1,10.30226180821137
1019,HEDGE,1,8.309831643521164
1020,NEXT,1,6.097569188820404
1021,MORNING,1,5.832529593118383
1022,TREES,1,7.044165270189888
1023,CUT,1,7.469048464155154
1024,HORRID,1,8.761816767264222
1025,MERCY,1,8.068669586704276
1026,DEPOSITED,1,10.01457973575959
1027,AUNT,1,7.044165270189888
1028,STRONG,1,6.709526214650336
1029,OUTER,1,8.628285374639699
1030,ADDRESSING,1,8.405141823325488
1031,BREEZE,1,8.068669586704276
1032,ACCOMPANIED,1,8.105037230875151
1033,EYED,1,7.966886892394334
1034,UNDERSTAND,1,6.596853052146224
1035,CONTINUED,1,6.9235372824012735
1036,WHEREUPON,1,8.835924739417944
1037,THANKED,1,8.405141823325488
1038,UNBOASTFULLY,1,11.40087409687948
1039,REGISTERED,1,10.30226180821137
1040,UPPERMOST,1,10.707726916319535
1041,SALE,1,8.105037230875151
1042,CREAKING,1,11.40087409687948
1043,WHITY,1,11.40087409687948
1044,BROWN,1,7.306529534657379
1045,TILT,1,10.01457973575959
1046,THRICE,1,10.30226180821137
1047,LOAVES,1,11.40087409687948
1048,DIDO,1,11.40087409687948
1049,STOPPAGE,1,9.609114627651426
1050,CONSIDERING,1,7.935138194079753
1051,SUBSIST,1,10.707726916319535
1052,AWHILE,1,8.567660752823263
1053,CASES,1,8.309831643521164
1054,CONTAINED,1,8.761816767264222
1055,ANEW,1,9.321432555199644
1056,EXAGGERATION,1,11.40087409687948
1057,DRUSILLA,1,9.00297882408111
1058,FAWLEY,1,7.449630378298052
1059,MARYGREEN,1,7.34043108633306
1060,TRIUMPHANT,1,9.20364951954326
1061,LAUGH,1,6.91223772714734
1062,SEES,1,8.567660752823263
1063,WI,1,8.91596744709148
1064,PRIVATE,1,7.874513572263319
1065,NATION,1,9.00297882408111
1066,COURTING,1,10.01457973575959
1067,HATCHING,1,10.707726916319535
1068,RARE,1,8.068669586704276
1069,EVERYWHERE,1,7.9996767152173245
1070,WEEKS,1,7.5090537987688535
1071,CHILL,1,8.405141823325488
1072,FACTS,1,8.356351659156058
1073,QUALITY,1,8.222820266531535
1074,ANNY,1,8.356351659156058
1075,WRONG,1,6.65594196851623
1076,FATTER,1,11.40087409687948
1077,DIMPLES,1,9.321432555199644
1078,VOLK,1,10.707726916319535
1079,COULDN,1,7.375522406144331
1080,DEPUTY,1,10.707726916319535
1081,SOMETIMES,1,6.982033489082882
1082,PIG,1,7.966886892394334
1083,COACH,1,7.196181477488514
1084,LED,1,7.152378854830121
1085,RESTORATION,1,9.791436184445379
1086,CHURCHES,1,8.567660752823263
1087,SCRUTINIZED,1,10.01457973575959
1088,LOCALITIES,1,11.40087409687948
1089,MOULDINGS,1,10.707726916319535
1090,MINUTES,1,6.836525905411643
1091,CONDITION,1,7.874513572263319
1092,THUS,1,6.556687010420888
1093,HONOURABLE,1,7.845526035390066
1094,COMPANION,1,7.449630378298052
1095,FREEDOM,1,8.26537988095033
1096,JACKET,1,8.761816767264222
1097,BOSS,1,11.40087409687948
1098,KNOB,1,9.791436184445379
1099,CARTS,1,10.30226180821137
1100,CARRIERS,1,11.40087409687948
1101,DAYTIME,1,10.30226180821137
1102,GROWN,1,7.9996767152173245
1103,THIN,1,7.711994642765544
1104,FUNNY,1,8.309831643521164
1105,UMBRELLA,1,9.791436184445379
1106,COMING,1,6.307123896072717
1107,GATE,1,7.430582183327358
1108,PAYING,1,8.69282389577727
1109,BECOME,1,6.826163118376097
1110,PERT,1,10.707726916319535
1111,ARRANGED,1,8.405141823325488
1112,READINGS,1,10.01457973575959
1113,NASTY,1,10.30226180821137
1114,BIRD,1,7.737312450749833
1115,CLEAR,1,6.785753580038221
1116,WORKMAN,1,9.791436184445379
1117,THEATRE,1,8.26537988095033
1118,PROVED,1,7.616684462961219
1119,SANE,1,9.454963947824167
1120,HOURS,1,6.934965978224897
1121,DAMN,1,9.00297882408111
1122,KILL,1,7.529673085971589
1123,HATE,1,7.0701407565931484
1124,WHEREON,1,9.454963947824167
1125,HOPES,1,8.18199827201128
1126,AGO,1,7.083385983343169
1127,SURE,1,6.370436175487044
1128,SUCCEED,1,8.628285374639699
1129,SOCIAL,1,7.1104146557310886
1130,SUCCESS,1,7.639673981185918
1131,DRANK,1,7.904366535413
1132,LIVED,1,6.836525905411643
1133,GRADE,1,10.707726916319535
1134,EXTENDED,1,8.761816767264222
1135,ENGAGED,1,7.845526035390066
1136,CEMETERY,1,9.454963947824167
1137,PAY,1,7.196181477488514
1138,COMBINED,1,8.628285374639699
1139,ECCLESIASTICAL,1,8.356351659156058
1140,MONUMENTS,1,10.707726916319535
1141,HAE,1,11.40087409687948
1142,RUINS,1,9.454963947824167
1143,WARDOUR,1,10.707726916319535
1144,CATCH,1,7.6632044785961115
1145,FLETCHER,1,11.40087409687948
1146,BOCCACCIO,1,11.40087409687948
1147,BRANTOME,1,11.40087409687948
1148,STERNE,1,11.40087409687948
1149,OCCUPANT,1,9.321432555199644
1150,VEXED,1,8.69282389577727
1151,CONFERS,1,11.40087409687948
1152,CREED,1,8.69282389577727
1153,SHAN,1,8.26537988095033
1154,BADE,1,8.356351659156058
1155,ADIEU,1,8.91596744709148
1156,COURSE,1,5.737913616743534
1157,PARTICULAR,1,7.166767592282221
1158,DRAWER,1,10.01457973575959
1159,TIED,1,8.510502338983315
1160,BUNDLE,1,9.791436184445379
1161,LETTERS,1,7.6632044785961115
1162,MASTER,1,6.495599318441051
1163,ANXIOUS,1,7.5090537987688535
1164,MAKING,1,6.775901283595209
1165,FORMAL,1,8.761816767264222
1166,SURELY,1,7.006424942207041
1167,TRAINING,1,7.845526035390066
1168,SCHOOL,1,6.621750603767951
1169,FOOT,1,7.196181477488514
1170,IMPOSE,1,10.707726916319535
1171,TRAIN,1,7.290000232706169
1172,LANDSCAPE,1,8.567660752823263
1173,DISPEL,1,10.707726916319535
1174,EDWARD,1,9.20364951954326
1175,MARTYR,1,9.454963947824167
1176,REMOVED,1,8.356351659156058
1177,HITHER,1,9.791436184445379
1178,IMPOSING,1,9.098289003885434
1179,RISING,1,7.687302030175172
1180,YELLOW,1,8.033578266893006
1181,BEARING,1,7.393540911647009
1182,LOCAL,1,8.628285374639699
1183,CHANGED,1,7.572232700390385
1184,COAXED,1,9.791436184445379
1185,HEAVY,1,6.958222840389164
1186,DESCRIPTION,1,8.405141823325488
1187,JACOBEAN,1,11.40087409687948
1188,PILASTERS,1,11.40087409687948
1189,DOCTRINES,1,9.454963947824167
1190,IMPRINTING,1,11.40087409687948
1191,TURNING,1,7.006424942207041
1192,POINT,1,6.630189472413815
1193,PHILLOTSON,1,6.020976743339021
1194,FITFULLY,1,9.609114627651426
1195,ROADWAY,1,9.321432555199644
1196,PAVEMENTS,1,10.707726916319535
1197,BECAME,1,6.795703910891389
1198,RECKLESS,1,8.628285374639699
1199,CONVENTIONS,1,9.791436184445379
1200,TALL,1,7.572232700390385
1201,PEOPLE,1,5.690447079504611
1202,FANCIED,1,7.59421160710916
1203,COWARD,1,9.454963947824167
1204,J,1,9.20364951954326
1205,MILL,1,9.454963947824167
1206,MOANED,1,10.01457973575959
1207,JUMPS,1,10.01457973575959
1208,BREAKS,1,9.098289003885434
1209,PRINCIPLES,1,9.098289003885434
1210,OMNIBUS,1,9.454963947824167
1211,REPEAT,1,8.142777558857999
1212,DESIRED,1,7.789956184235256
1213,COMMANDED,1,8.91596744709148
1214,TELLING,1,7.5090537987688535
1215,CHAIRMAN,1,10.30226180821137
1216,DETERMINATION,1,9.454963947824167
1217,DOUBT,1,6.390238802783224
1218,ERRING,1,10.30226180821137
1219,UNREFLECTING,1,10.707726916319535
1220,ENTITLED,1,8.761816767264222
1221,EXCESSIVE,1,9.321432555199644
1222,REGARD,1,7.6632044785961115
1223,PAIN,1,7.0701407565931484
1224,USUAL,1,6.994154849615227
1225,POSTPONED,1,9.791436184445379
1226,SHYEST,1,10.707726916319535
1227,DISGUISE,1,10.01457973575959
1228,MIDDLING,1,11.40087409687948
1229,GOING,1,5.6805623202720685
1230,SHEDS,1,10.707726916319535
1231,RECOGNIZE,1,8.405141823325488
1232,MATERIALS,1,9.791436184445379
1233,GRAVEL,1,9.454963947824167
1234,CHURCHWARDEN,1,10.01457973575959
1235,EM,1,7.737312450749833
1236,EXTRAORDINARY,1,7.687302030175172
1237,AGNOSTICS,1,11.40087409687948
1238,LESSEN,1,11.40087409687948
1239,EXPLAINING,1,9.321432555199644
1240,CHIEFLY,1,8.761816767264222
1241,CHAPEL,1,8.761816767264222
1242,CORE,1,9.609114627651426
1243,SINGING,1,8.567660752823263
1244,HOARDING,1,10.30226180821137
1245,GAIT,1,10.707726916319535
1246,EDGE,1,7.904366535413
1247,SPRING,1,7.966886892394334
1248,SHORT,1,6.488219211143428
1249,PENSIVELY,1,10.01457973575959
1250,JOKING,1,10.01457973575959
1251,LOWER,1,7.5090537987688535
1252,DESCRIBE,1,8.761816767264222
1253,FRIEZE,1,10.707726916319535
1254,HEN,1,11.40087409687948
1255,TAYLOR,1,8.405141823325488
1256,YER,1,10.01457973575959
1257,POWERS,1,8.405141823325488
1258,WASN,1,8.26537988095033
1259,INFATUATION,1,9.791436184445379
1260,BITTER,1,7.763287937153094
1261,PENCIL,1,10.30226180821137
1262,ABATEMENT,1,10.30226180821137
1263,LEST,1,7.935138194079753
1264,SWOLLEN,1,9.609114627651426
1265,COFFINS,1,10.30226180821137
1266,QUIETLY,1,7.737312450749833
1267,SELFISH,1,8.510502338983315
1268,IMPIOUS,1,10.707726916319535
1269,INSTANTLY,1,8.222820266531535
1270,FRONT,1,7.09680900367531
1271,LIFETIME,1,9.791436184445379
1272,SHOWN,1,7.904366535413
1273,EXHIBITED,1,8.567660752823263
1274,ANSWER,1,6.728045262417574
1275,LODGINGS,1,7.904366535413
1276,GROWING,1,7.711994642765544
1277,ISN,1,7.469048464155154
1278,ACCORDINGLY,1,8.628285374639699
1279,EPISTLE,1,10.707726916319535
1280,LINES,1,7.273739711834389
1281,HIDING,1,8.068669586704276
1282,HETERODOX,1,10.707726916319535
1283,CRUDE,1,9.609114627651426
1284,KINDNESS,1,7.711994642765544
1285,ITSELF,1,6.691343895567146
1286,SENSES,1,7.8173551584233705
1287,EDLIN,1,7.550726495169421
1288,EIGHT,1,8.142777558857999
1289,EVASIVE,1,10.01457973575959
1290,ADMIT,1,7.9996767152173245
1291,CLEARLY,1,8.18199827201128
1292,SHASTON,1,8.033578266893006
1293,SOLEMN,1,8.142777558857999
1294,FOG,1,8.309831643521164
1295,ALREADY,1,7.138194219838165
1296,CROSSED,1,7.737312450749833
1297,BUN,1,10.01457973575959
1298,SIGNED,1,8.91596744709148
1299,CONGRATULATED,1,9.098289003885434
1300,SMILED,1,6.795703910891389
1301,MERELY,1,6.785753580038221
1302,OPENED,1,6.80575424674489
1303,PORK,1,9.791436184445379
1304,CHAP,1,8.628285374639699
1305,CHERRY,1,10.707726916319535
1306,BRANDY,1,9.098289003885434
1307,WHENEVER,1,7.874513572263319
1308,HAPPENS,1,8.69282389577727
1309,QUITTED,1,9.609114627651426
1310,ELAPSED,1,9.791436184445379
1311,APPAREL,1,10.01457973575959
1312,CUSTOMERS,1,9.321432555199644
1313,DRINKING,1,8.033578266893006
1314,PRESERVED,1,9.791436184445379
1315,FIELDS,1,8.222820266531535
1316,ROOKS,1,9.20364951954326
1317,ABACK,1,11.40087409687948
1318,STONE,1,7.59421160710916
1319,TRAVEL,1,9.454963947824167
1320,TRAM,1,10.707726916319535
1321,FOLK,1,8.405141823325488
1322,STREETS,1,8.068669586704276
1323,WATCHED,1,7.124207977863425
1324,SLOWLY,1,6.67348627816714
1325,PARCHED,1,10.01457973575959
1326,BALL,1,7.8173551584233705
1327,ALSO,1,6.344628291531172
1328,NODDED,1,7.616684462961219
1329,KNOCKED,1,8.105037230875151
1330,HARDLY,1,6.775901283595209
1331,,1,10.707726916319535
1332,DRIFT,2,9.454963947824167
1333,WOOD,2,8.875145452571225
1334,USED,2,7.152378854830121
1335,GOODS,2,9.098289003885434
1336,MIDNIGHT,2,9.049498839716001
1337,THOROUGHLY,2,8.405141823325488
1338,PREVENT,2,9.321432555199644
1339,FALL,2,7.9996767152173245
1340,HAIR,2,7.6751806696428275
1341,DYING,2,8.430459631309779
1342,EACH,2,6.9235372824012735
1343,DECK,2,9.049498839716001
1344,PRIDE,2,7.803561836291034
1345,SINGAPORE,2,9.696126004641055
1346,TAUGHT,2,8.243873675729366
1347,MRS,2,6.751687025474614
1348,TIMES,2,7.375522406144331
1349,FURNITURE,2,8.597513715972944
1350,OUTSIDE,2,7.776533163903115
1351,HEAD,2,6.291902902062362
1352,GAVE,2,6.771011298301017
1353,LAYING,2,9.098289003885434
1354,VISIT,2,7.831341400398109
1355,ROSE,2,6.988075803538845
1356,FLOWERS,2,8.202200979328799
1357,CLOTH,2,9.20364951954326
1358,DEEP,2,7.498901427304835
1359,FEARLESS,2,9.529071919977888
1360,BRILLIANT,2,7.831341400398109
1361,PEACE,2,8.142777558857999
1362,TOUCHED,2,8.016483833533705
1363,VISIBLE,2,8.202200979328799
1364,THEMSELVES,2,7.366633458727085
1365,FREE,2,7.6751806696428275
1366,CONSCIOUS,2,8.086688092206954
1367,STEAM,2,9.454963947824167
1368,COUNTRY,2,7.174040351611301
1369,AD,2,10.995408988771315
1370,BREATH,2,7.59421160710916
1371,PITY,2,7.966886892394334
1372,BRANCHES,2,8.798184411435097
1373,BORE,2,8.4831033647952
1374,MEMORY,2,8.26537988095033
1375,SEEM,2,7.529673085971589
1376,BROKEN,2,7.859914772842166
1377,ARM,2,6.994154849615227
1378,APPEARING,2,9.896796700103206
1379,OBSERVING,2,9.149582298272986
1380,PLANS,2,9.049498839716001
1381,FANNY,2,8.309831643521164
1382,ARMED,2,9.260807933383209
1383,DISENGAGED,2,9.696126004641055
1384,SPRANG,2,8.105037230875151
1385,PLAIN,2,8.430459631309779
1386,SUPPOSED,2,8.1621956447151
1387,PAST,2,7.138194219838165
1388,NATURAL,2,7.776533163903115
1389,WALKED,2,7.000271076632663
1390,MOVING,2,8.356351659156058
1391,MOTION,2,9.098289003885434
1392,HUMBLE,2,9.149582298272986
1393,SAT,2,6.862912660584839
1394,STEEP,2,10.01457973575959
1395,STEPS,2,7.845526035390066
1396,MOUNTAIN,2,7.724573424972403
1397,L,2,10.30226180821137
1398,NOTE,2,7.687302030175172
1399,SENTENCES,2,9.609114627651426
1400,BED,2,7.3318473426416695
1401,AGAINST,2,6.4450470392782195
1402,SHOULDER,2,8.086688092206954
1403,SPEAK,2,6.7187428697552605
1404,ROAD,2,7.188746499000996
1405,SIR,2,7.131176647179518
1406,MEESON,2,8.202200979328799
1407,WOODSEER,2,6.737435002767413
1408,WANTED,2,7.306529534657379
1409,LIVIA,2,7.218823954238274
1410,ADDRESS,2,8.798184411435097
1411,STATURE,2,9.696126004641055
1412,CALLING,2,8.405141823325488
1413,TOP,2,8.202200979328799
1414,WHOM,2,6.677920875235005
1415,BEHIND,2,6.91223772714734
1416,SCENE,2,7.273739711834389
1417,EARL,2,6.634435763295267
1418,MOMENT,2,6.521867245261661
1419,PAPA,2,9.609114627651426
1420,SILENTLY,2,8.538673215950011
1421,Y,2,10.30226180821137
1422,ORDERS,2,8.430459631309779
1423,THOUGHTS,2,7.273739711834389
1424,HOWEVER,2,6.80575424674489
1425,PRESSED,2,8.628285374639699
1426,AFTERNOON,2,7.737312450749833
1427,VIEW,2,7.540144385838884
1428,FURTHER,2,7.421192442977519
1429,EYELESS,2,11.40087409687948
1430,SWEETHEART,2,9.696126004641055
1431,FIELD,2,8.332821161745862
1432,KITTY,2,10.484583365005324
1433,MEETING,2,7.889328658048459
1434,HUNGRY,2,8.875145452571225
1435,MARRIAGE,2,6.857579314609476
1436,TONE,2,7.628113158784842
1437,NEAR,2,6.89001459036263
1438,TOWN,2,7.196181477488514
1439,VESSEL,2,8.628285374639699
1440,RED,2,7.375522406144331
1441,SCROPE,2,10.484583365005324
1442,UNTIL,2,7.983147413266114
1443,EVERYBODY,2,8.050970009604875
1444,WEEK,2,7.750215855585742
1445,LEARN,2,7.789956184235256
1446,MIGHT,2,5.926504786551084
1447,CORNER,2,7.737312450749833
1448,CONTINUE,2,9.098289003885434
1449,SAYING,2,7.3318473426416695
1450,BESIDE,2,7.4026733952102814
1451,AROUND,2,7.966886892394334
1452,CAST,2,8.18199827201128
1453,ANGRY,2,8.105037230875151
1454,JUMPED,2,8.380449210735117
1455,HUSBAND,2,6.1941239238569334
1456,KEPT,2,7.3318473426416695
1457,SMART,2,9.098289003885434
1458,BASKET,2,9.049498839716001
1459,COFFIN,2,9.454963947824167
1460,FEELINGS,2,7.889328658048459
1461,DRIVE,2,8.123729363887303
1462,BROTHER,2,6.638700162081724
1463,SIGHT,2,7.050596160520179
1464,FELL,2,7.290000232706169
1465,BOTH,2,6.704949547622925
1466,INFERNAL,2,9.791436184445379
1467,HARD,2,7.145261387061257
1468,EXPECT,2,7.966886892394334
1469,HA,2,7.831341400398109
1470,KISS,2,8.142777558857999
1471,GRAVE,2,7.845526035390066
1472,THREW,2,7.950886551047892
1473,PERSONAL,2,7.6632044785961115
1474,TENDER,2,7.9996767152173245
1475,THY,2,9.098289003885434
1476,PASSING,2,7.628113158784842
1477,AFFORD,2,8.726725447452951
1478,BEGINNING,2,7.983147413266114
1479,LODGING,2,8.202200979328799
1480,EXCEPT,2,7.488851091451334
1481,CORONETED,2,10.30226180821137
1482,YOURS,2,7.651370020949109
1483,RIMÂNEZ,2,7.449630378298052
1484,INDEED,2,7.181366391703373
1485,NEARLY,2,7.789956184235256
1486,FLOOR,2,7.9996767152173245
1487,LOOKING,2,6.525676773678328
1488,PRINCE,2,7.449630378298052
1489,DIRECTLY,2,8.798184411435097
1490,LITERARY,2,7.6751806696428275
1491,RISK,2,9.260807933383209
1492,FINGERS,2,8.380449210735117
1493,MR,2,6.3163689542167685
1494,HUNDRED,2,7.919634007543788
1495,POUNDS,2,8.033578266893006
1496,THOUSAND,2,7.889328658048459
1497,MAKE,2,6.188659429384855
1498,PET,2,9.385971076337215
1499,SHOULDN,2,8.726725447452951
1500,ANSWERED,2,6.8955242461736
1501,INTENTION,2,8.798184411435097
1502,AMIEL,2,8.309831643521164
1503,PUBLISHER,2,9.20364951954326
1504,SLIGHT,2,7.6632044785961115
1505,BEAUTIFUL,2,6.946526800625972
1506,R,2,10.484583365005324
1507,DRIVEN,2,8.380449210735117
1508,TRIFLING,2,9.20364951954326
1509,SOFTEST,2,10.707726916319535
1510,ET,2,9.20364951954326
1511,ENTRANCE,2,9.149582298272986
1512,EVENING,2,7.117287535018851
